8/18/2014,1971.74,4508.31
8/19/2014,1981.6,4527.51
8/20/2014,1986.51,4526.48
8/21/2014,1992.37,4532.1
8/22/2014,1988.4,4538.55
8/25/2014,1997.92,4557.35
8/26/2014,2000.02,4570.64
8/27/2014,2000.12,4569.62
8/28/2014,1996.74,4557.7
8/29/2014,2003.37,4580.27
9/2/2014,2002.28,4598.19
9/3/2014,2000.72,4572.56
9/4/2014,1997.65,4562.29
9/5/2014,2007.71,4582.9
9/8/2014,2001.54,4592.29
9/9/2014,1988.44,4552.29
9/10/2014,1995.69,4586.52
9/11/2014,1997.45,4591.81
9/12/2014,1985.54,4567.6
9/15/2014,1984.13,4518.9
9/16/2014,1998.98,4552.76
9/17/2014,2001.57,4562.19
9/18/2014,2011.36,4593.43
9/19/2014,2010.4,4579.79
9/22/2014,1994.29,4527.69
9/23/2014,1982.77,4508.69
9/24/2014,1998.3,4555.22
9/25/2014,1965.99,4466.75
9/26/2014,1982.85,4512.19
9/29/2014,1977.8,4505.85
9/30/2014,1972.29,4493.39
10/1/2014,1946.16,4422.09
10/2/2014,1946.17,4430.2
10/3/2014,1967.9,4475.62
10/6/2014,1964.82,4454.8
10/7/2014,1935.1,4385.2
10/8/2014,1968.89,4468.59
10/9/2014,1928.21,4378.34
10/10/2014,1906.13,4276.24
10/13/2014,1874.74,4213.66
10/14/2014,1877.7,4227.17
10/15/2014,1862.49,4215.32
10/16/2014,1862.76,4217.39
10/17/2014,1886.76,4258.44
10/20/2014,1904.01,4316.07
10/21/2014,1941.28,4419.48
10/22/2014,1927.11,4382.85
10/23/2014,1950.82,4452.79
10/24/2014,1964.58,4483.72
10/27/2014,1961.63,4485.93
10/28/2014,1985.05,4564.29
10/29/2014,1982.3,4549.23
10/30/2014,1994.65,4566.14
10/31/2014,2018.05,4630.74
11/3/2014,2017.81,4638.91
11/4/2014,2012.1,4623.64
11/5/2014,2023.57,4620.72
11/6/2014,2031.21,4638.47
11/7/2014,2031.92,4632.53
11/10/2014,2038.26,4651.62
11/11/2014,2039.68,4660.56
11/12/2014,2038.25,4675.14
11/13/2014,2039.33,4680.14
11/14/2014,2039.82,4688.54
11/17/2014,2041.32,4671
11/18/2014,2051.8,4702.44
11/19/2014,2048.72,4675.71
11/20/2014,2052.75,4701.87
11/21/2014,2063.5,4712.97
11/24/2014,2069.41,4754.89
11/25/2014,2067.03,4758.25
11/26/2014,2072.83,4787.32
11/28/2014,2067.56,4791.63
12/1/2014,2053.44,4727.35
12/2/2014,2066.55,4755.81
12/3/2014,2074.33,4774.47
12/4/2014,2071.92,4769.44
12/5/2014,2075.37,4780.76
12/8/2014,2060.31,4740.69
12/9/2014,2059.82,4766.47
12/10/2014,2026.14,4684.02
12/11/2014,2035.33,4708.16
12/12/2014,2002.33,4653.6
12/15/2014,1989.63,4605.16
12/16/2014,1972.74,4547.83
12/17/2014,2012.89,4644.31
12/18/2014,2061.23,4748.4
12/19/2014,2070.65,4765.38
12/22/2014,2078.54,4781.42
12/23/2014,2082.17,4765.42
12/24/2014,2081.88,4773.47
