10/24/2014	1951.59	1965.27	1946.27	1964.58	3078380000	1964.58	4459.46	4486.26	4445.85	4483.72	1754300000	4483.72
10/23/2014	1931.02	1961.95	1931.02	1950.82	3789250000	1950.82	4427.44	4475.55	4421.56	4452.79	1952380000	4452.79
10/22/2014	1941.29	1949.31	1926.83	1927.11	3761930000	1927.11	4429.16	4435.86	4381.28	4382.85	1967020000	4382.85
10/21/2014	1909.38	1942.45	1909.38	1941.28	3987090000	1941.28	4359.17	4419.48	4356.1	4419.48	1997580000	4419.48
10/20/2014	1885.62	1905.03	1882.3	1904.01	3331210000	1904.01	4254.16	4316.87	4248.22	4316.07	1717370000	4316.07
10/17/2014	1864.91	1898.16	1864.91	1886.76	4482120000	1886.76	4275.09	4296.11	4241.67	4258.44	2260070000	4258.44
10/16/2014	1855.95	1876.01	1835.02	1862.76	5073150000	1862.76	4133.25	4246.01	4131.65	4217.39	2591940000	4217.39
10/15/2014	1874.18	1874.18	1820.66	1862.49	6090800000	1862.49	4154.1	4231.54	4116.6	4215.32	3058740000	4215.32
10/14/2014	1877.11	1898.71	1871.79	1877.7	4812010000	1877.7	4246.23	4281.34	4212.82	4227.17	2496120000	4227.17
10/13/2014	1905.65	1912.09	1874.14	1874.74	4352580000	1874.74	4274.91	4303.82	4212.87	4213.66	63104908800	4213.66
10/10/2014	1925.63	1936.98	1906.05	1906.13	4550540000	1906.13	4354.63	4380.51	4276.24	4276.24	3097360000	4276.24
10/9/2014	1967.68	1967.68	1927.56	1928.21	4324020000	1928.21	4458.29	4464.13	4377.28	4378.34	2264220000	4378.34
10/8/2014	1935.55	1970.36	1925.25	1968.89	4441890000	1968.89	4385.7	4473.73	4355.34	4468.59	2451630000	4468.59
10/7/2014	1962.36	1962.36	1934.87	1935.1	3687870000	1935.1	4433.91	4441.76	4385.15	4385.2	2111360000	4385.2
10/6/2014	1970.01	1977.84	1958.43	1964.82	3358690000	1964.82	4492.4	4496.26	4444.1	4454.8	1828240000	4454.8
10/3/2014	1948.12	1971.19	1948.12	1967.9	3561320000	1967.9	4456.81	4488.07	4445.72	4475.62	1777640000	4475.62
10/2/2014	1945.83	1952.32	1926.03	1946.17	4012510000	1946.17	4421.25	4441.95	4367.74	4430.2	2165500000	4430.2
10/1/2014	1971.44	1971.44	1941.72	1946.16	4188590000	1946.16	4486.65	4486.79	4409.3	4422.09	2312630000	4422.09
9/30/2014	1978.21	1985.17	1968.96	1972.29	3951100000	1972.29	4512.64	4522.06	4483.91	4493.39	2200380000	4493.39
9/29/2014	1978.96	1981.28	1964.04	1977.8	3094440000	1977.8	4465.84	4515.24	4464.44	4505.85	1737750000	4505.85
9/26/2014	1966.22	1986.37	1966.22	1982.85	2929440000	1982.85	4476.48	4515.75	4475.48	4512.19	1637480000	4512.19
9/25/2014	1997.32	1997.32	1965.99	1965.99	3273050000	1965.99	4540.82	4546.93	4466.64	4466.75	1939610000	4466.75
9/24/2014	1983.34	1999.79	1978.63	1998.3	3313850000	1998.3	4514.92	4557.27	4500.13	4555.22	1765260000	4555.22
9/23/2014	1992.78	1995.41	1982.77	1982.77	3279350000	1982.77	4511.32	4536.03	4508.42	4508.69	1847730000	4508.69
9/22/2014	2009.08	2009.08	1991.01	1994.29	3349670000	1994.29	4568.45	4568.87	4513.12	4527.69	1881520000	4527.69
9/19/2014	2012.74	2019.26	2006.59	2010.4	4880220000	2010.4	4606.13	4610.57	4563.44	4579.79	3178490000	4579.79
9/18/2014	2003.07	2012.34	2003.07	2011.36	3235340000	2011.36	4575.74	4593.98	4572.62	4593.43	1774840000	4593.43
9/17/2014	1999.3	2010.74	1993.29	2001.57	3209420000	2001.57	4553.96	4582.4	4539.36	4562.19	1796710000	4562.19
9/16/2014	1981.93	2002.28	1979.06	1998.98	3160310000	1998.98	4502.11	4558.24	4499.87	4552.76	1879350000	4552.76
9/15/2014	1986.04	1987.18	1978.48	1984.13	2776530000	1984.13	4567.45	4567.47	4506.73	4518.9	1940520000	4518.9
9/12/2014	1996.74	1996.74	1980.26	1985.54	3206570000	1985.54	4588.77	4590.08	4555.68	4567.6	1784170000	4567.6
9/11/2014	1992.85	1997.65	1985.93	1997.45	2941690000	1997.45	4567.64	4591.81	4559.75	4591.81	1704850000	4591.81
9/10/2014	1988.41	1996.66	1982.99	1995.69	2912430000	1995.69	4554.15	4587.1	4544.84	4586.52	1808650000	4586.52
9/9/2014	2000.73	2001.01	1984.61	1988.44	2882830000	1988.44	4588.83	4599.03	4544.44	4552.29	1956550000	4552.29
9/8/2014	2007.17	2007.17	1995.6	2001.54	2789090000	2001.54	4579.06	4600.4	4570.23	4592.29	1670210000	4592.29
9/5/2014	1998	2007.71	1990.1	2007.71	2818300000	2007.71	4560.63	4583	4542.74	4582.9	1641830000	4582.9
9/4/2014	2001.67	2011.17	1992.54	1997.65	3072410000	1997.65	4581.52	4603.15	4553.31	4562.29	1728700000	4562.29
9/3/2014	2003.57	2009.28	1998.14	2000.72	2809980000	2000.72	4610.14	4610.14	4565.38	4572.56	1897450000	4572.56
9/2/2014	2004.07	2006.12	1994.85	2002.28	2819980000	2002.28	4592.42	4598.64	4576.81	4598.19	1859080000	4598.19
8/29/2014	1998.45	2003.38	1994.65	2003.37	2259130000	2003.37	4571.76	4580.27	4553.78	4580.27	1352830000	4580.27
8/28/2014	1997.42	1998.55	1990.52	1996.74	2282400000	1996.74	4552.55	4565.96	4546.62	4557.7	1309580000	4557.7
8/27/2014	2000.54	2002.14	1996.2	2000.12	2344350000	2000.12	4574.35	4575.81	4561.84	4569.62	1389470000	4569.62
8/26/2014	1998.59	2005.04	1998.59	2000.02	2451950000	2000.02	4563.81	4575.59	4556.78	4570.64	1469620000	4570.64
8/25/2014	1991.74	2001.95	1991.74	1997.92	2233880000	1997.92	4563.72	4571.14	4547.78	4557.35	1384620000	4557.35
8/22/2014	1992.6	1993.54	1984.76	1988.4	2301860000	1988.4	4534.87	4547.24	4521.77	4538.55	1311810000	4538.55
8/21/2014	1986.82	1994.76	1986.82	1992.37	2638920000	1992.37	4526.72	4534	4513.81	4532.1	1421730000	4532.1
8/20/2014	1980.46	1988.57	1977.68	1986.51	2579380000	1986.51	4517.75	4533.01	4515.73	4526.48	1502030000	4526.48
8/19/2014	1972.73	1982.57	1972.73	1981.6	2656430000	1981.6	4514.26	4528.91	4513.92	4527.51	1556560000	4527.51
8/18/2014	1958.36	1971.99	1958.36	1971.74	2638160000	1971.74	4490.53	4509.16	4486.44	4508.31	1571100000	4508.31
8/15/2014	1958.87	1964.04	1941.5	1955.06	3023380000	1955.06	4479.64	4482.47	4427.13	4464.93	1799460000	4464.93
8/14/2014	1947.41	1955.23	1947.41	1955.18	2609460000	1955.18	4438.13	4453	4433.94	4453	1549820000	4453
8/13/2014	1935.6	1948.41	1935.6	1946.72	2718020000	1946.72	4407.87	4434.31	4403.64	4434.13	1611690000	4434.13
8/12/2014	1935.73	1939.65	1928.29	1933.75	2611700000	1933.75	4394.69	4407.08	4371.84	4389.25	1560220000	4389.25
8/11/2014	1933.43	1944.9	1933.43	1936.92	2784890000	1936.92	4387.38	4415.78	4384.15	4401.33	1537880000	4401.33
8/8/2014	1910.35	1932.38	1909.01	1931.59	2902280000	1931.59	4340.88	4373.12	4327.87	4370.9	1759060000	4370.9
8/7/2014	1923.03	1928.89	1904.78	1909.57	3230520000	1909.57	4373.25	4379.7	4321.89	4334.97	1866330000	4334.97
8/6/2014	1917.29	1927.91	1911.45	1920.24	3539150000	1920.24	4326.28	4378.99	4325.04	4355.05	1819310000	4355.05
8/5/2014	1936.34	1936.34	1913.77	1920.21	3462520000	1920.21	4364.59	4383.02	4333.58	4352.84	1916180000	4352.84
8/4/2014	1926.62	1942.92	1921.2	1938.99	3072920000	1938.99	4365.62	4395.38	4343.03	4383.89	1677400000	4383.89
8/1/2014	1929.8	1937.35	1916.37	1925.15	3789660000	1925.15	4363.39	4385.05	4324.02	4352.64	2050340000	4352.64
7/31/2014	1965.14	1965.14	1930.67	1930.67	4193000000	1930.67	4421.29	4430.8	4367.15	4369.77	2273380000	4369.77
7/30/2014	1973.21	1978.9	1962.42	1970.07	3448250000	1970.07	4468.44	4476.06	4444.51	4462.9	1872430000	4462.9
7/29/2014	1980.03	1984.85	1969.95	1969.95	3183300000	1969.95	4456.07	4470.97	4441.03	4442.7	2090810000	4442.7
7/28/2014	1978.25	1981.52	1967.31	1978.91	2803320000	1978.91	4451.12	4455.39	4413.92	4444.91	1783250000	4444.91
7/25/2014	1984.6	1984.6	1974.37	1978.34	2638960000	1978.34	4448.06	4457.95	4430.43	4449.56	1711430000	4449.56
7/24/2014	1988.07	1991.39	1985.79	1987.98	3203530000	1987.98	4481.61	4485.5	4465.94	4472.11	1935090000	4472.11
7/23/2014	1985.32	1989.23	1982.44	1987.01	2869720000	1987.01	4468.16	4480.73	4457.95	4473.7	1909810000	4473.7
7/22/2014	1975.65	1986.24	1975.65	1983.53	2890480000	1983.53	4444.94	4464.13	4443.35	4456.02	1724440000	4456.02
7/21/2014	1976.93	1976.93	1965.77	1973.63	2611160000	1973.63	4421.2	4432.42	4404.51	4424.7	1557820000	4424.7
7/18/2014	1961.54	1979.91	1960.82	1978.22	3106060000	1978.22	4379.94	4434.44	4378.22	4432.15	1823580000	4432.15
7/17/2014	1979.75	1981.8	1955.59	1958.12	3381680000	1958.12	4411.52	4425.38	4352.23	4363.45	2055240000	4363.45
7/16/2014	1976.35	1983.94	1975.67	1981.57	3390950000	1981.57	4446.17	4448.87	4419.71	4425.97	2059340000	4425.97
7/15/2014	1977.36	1982.52	1965.34	1973.28	3328740000	1973.28	4444.91	4451.93	4389.7	4416.39	1772030000	4416.39
7/14/2014	1969.86	1979.85	1969.86	1977.1	2744920000	1977.1	4441.39	4451.6	4432.95	4440.42	1579660000	4440.42
7/11/2014	1965.76	1968.67	1959.63	1967.57	2684630000	1967.57	4401.05	4417.16	4389.29	4415.49	1511250000	4415.49
7/10/2014	1966.67	1969.84	1952.86	1964.68	3165690000	1964.68	4352.04	4415.85	4351.04	4396.2	1682920000	4396.2
7/9/2014	1965.1	1974.15	1965.1	1972.83	2858800000	1972.83	4403.03	4421.93	4388.01	4419.03	1736960000	4419.03
7/8/2014	1976.39	1976.39	1959.46	1963.71	3302430000	1963.71	4442.87	4443.56	4372.04	4391.46	2221820000	4391.46
7/7/2014	1984.22	1984.22	1974.88	1977.65	2681260000	1977.65	4477.74	4478.02	4447.6	4451.53	1691390000	4451.53
7/3/2014	1975.88	1985.59	1975.88	1985.44	1998090000	1985.44	4472.89	4485.93	4463.85	4485.93	1001730000	4485.93
7/2/2014	1973.06	1976.67	1972.58	1974.62	2851480000	1974.62	4457.86	4466.92	4450.87	4457.73	1599480000	4457.73
7/1/2014	1962.29	1978.58	1962.29	1973.32	3188240000	1973.32	4424.71	4471.6	4424.43	4458.65	1942550000	4458.65
6/30/2014	1960.79	1964.24	1958.22	1960.23	3037350000	1960.23	4398.37	4417.46	4396.59	4408.18	1848110000	4408.18
6/27/2014	1956.56	1961.47	1952.18	1960.96	4290590000	1960.96	4371.8	4398.85	4371.6	4397.93	3964930000	4397.93
6/26/2014	1959.89	1959.89	1944.69	1957.22	2778840000	1957.22	4379.44	4379.8	4347.45	4379.05	1554070000	4379.05
6/25/2014	1949.27	1960.83	1947.49	1959.53	3106710000	1959.53	4341.82	4383.55	4339.41	4379.76	1722820000	4379.76
6/24/2014	1961.97	1968.17	1948.34	1949.98	3089700000	1949.98	4367.9	4399.87	4342.9	4350.35	2014700000	4350.35
6/23/2014	1962.92	1963.74	1958.89	1962.61	2717630000	1962.61	4368.96	4371.81	4358.68	4368.68	1712930000	4368.68
6/20/2014	1960.45	1963.91	1959.17	1962.87	4336240000	1962.87	4365.37	4368.8	4354.03	4368.04	2721380000	4368.04
6/19/2014	1957.5	1959.87	1952.26	1959.48	2952150000	1959.48	4370.14	4372.18	4339.61	4359.33	1845460000	4359.33
6/18/2014	1942.73	1957.74	1939.29	1956.98	3065220000	1956.98	4341.18	4365.1	4320.54	4362.84	1860660000	4362.84
6/17/2014	1937.15	1943.69	1933.55	1941.99	2971260000	1941.99	4316.01	4346.12	4311.15	4337.23	1814360000	4337.23
6/16/2014	1934.84	1941.15	1930.91	1937.78	2926130000	1937.78	4303.93	4326.89	4296.26	4321.1	1675120000	4321.1
6/13/2014	1930.8	1937.3	1927.69	1936.16	2598230000	1936.16	4315.31	4317.67	4288.41	4310.65	1754560000	4310.65
6/12/2014	1943.35	1943.35	1925.78	1930.11	3040480000	1930.11	4323.11	4328.35	4284.53	4297.63	1908190000	4297.63
6/11/2014	1949.37	1949.37	1940.08	1943.89	2710620000	1943.89	4322.92	4338.21	4315.49	4331.93	1778460000	4331.93
6/10/2014	1950.34	1950.86	1944.64	1950.79	2702360000	1950.79	4329.2	4338.87	4319.93	4338	1787120000	4338
6/9/2014	1948.97	1955.55	1947.16	1951.27	2812180000	1951.27	4324.35	4346.74	4320.28	4336.24	1783060000	4336.24
6/6/2014	1942.41	1949.44	1942.41	1949.44	2864300000	1949.44	4312.76	4322.51	4305.74	4321.4	1616650000	4321.4
6/5/2014	1928.52	1941.74	1922.93	1940.46	3113270000	1940.46	4259.12	4299.5	4241.68	4296.23	1926750000	4296.23
6/4/2014	1923.06	1928.63	1918.6	1927.88	2793920000	1927.88	4222.21	4256.19	4216.23	4251.64	1610090000	4251.64
6/3/2014	1923.07	1925.07	1918.79	1924.24	2867180000	1924.24	4222.04	4240.35	4215.8	4234.08	1718640000	4234.08
6/2/2014	1923.87	1925.88	1915.98	1924.97	2509020000	1924.97	4247.96	4247.96	4207.61	4237.2	1631310000	4237.2
5/30/2014	1920.33	1924.03	1916.64	1923.57	3263490000	1923.57	4251.49	4252.08	4221.95	4242.62	1903660000	4242.62
5/29/2014	1910.6	1920.03	1909.82	1920.03	2709050000	1920.03	4238.04	4247.95	4228.96	4247.95	1714000000	4247.95
5/28/2014	1911.77	1914.46	1907.3	1909.78	2976450000	1909.78	4234.96	4238.17	4216.89	4225.08	1785140000	4225.08
5/27/2014	1902.01	1912.28	1902.01	1911.91	2911020000	1911.91	4206.44	4237.07	4204.72	4237.07	1812330000	4237.07
5/23/2014	1893.32	1901.26	1893.32	1900.53	2396280000	1900.53	4159.78	4186.58	4148.3	4185.81	1536610000	4185.81
5/22/2014	1888.19	1896.33	1885.39	1892.49	2759800000	1892.49	4136.09	4164.85	4131.47	4154.34	1835810000	4154.34
5/21/2014	1873.34	1888.8	1873.34	1888.03	2777140000	1888.03	4105.96	4133.61	4103.61	4131.54	1703500000	4131.54
5/20/2014	1884.88	1884.88	1868.14	1872.83	3007700000	1872.83	4121.11	4124.86	4080.61	4096.89	1797910000	4096.89
5/19/2014	1876.66	1886	1872.42	1885.08	2664250000	1885.08	4080.33	4128.47	4075.7	4125.81	1601400000	4125.81
5/16/2014	1871.19	1878.28	1864.82	1877.86	3173650000	1877.86	4070.35	4091.16	4044.27	4090.59	1741070000	4090.59
5/15/2014	1888.16	1888.16	1862.36	1870.85	3552640000	1870.85	4096.53	4098.25	4035.96	4069.29	2083030000	4069.29
5/14/2014	1897.13	1897.13	1885.77	1888.53	2822060000	1888.53	4122.08	4132.33	4093.83	4100.63	1764430000	4100.63
5/13/2014	1896.75	1902.17	1896.06	1897.45	2915680000	1897.45	4144.9	4155.13	4128.01	4130.17	1923480000	4130.17
5/12/2014	1880.03	1897.13	1880.03	1896.65	3005740000	1896.65	4092.84	4146.54	4092.09	4143.86	1880020000	4143.86
5/9/2014	1875.27	1878.57	1867.02	1878.48	3025020000	1878.48	4043.44	4071.87	4025.24	4071.87	1976160000	4071.87
5/8/2014	1877.39	1889.07	1870.05	1875.63	3393420000	1875.63	4053.28	4109.2	4039.91	4051.5	2411940000	4051.5
5/7/2014	1868.53	1878.83	1859.79	1878.21	3632950000	1878.21	4085.49	4091.03	4021.05	4067.67	2486030000	4067.67
5/6/2014	1883.69	1883.69	1867.72	1867.72	3327260000	1867.72	4128.22	4132.46	4080.76	4080.76	1850610000	4080.76
5/5/2014	1879.45	1885.51	1866.77	1884.66	2733730000	1884.66	4099.25	4138.34	4086.35	4138.06	1561170000	4138.06
5/2/2014	1885.3	1891.33	1878.5	1881.14	3159560000	1881.14	4138.63	4145.06	4115.89	4123.9	1844790000	4123.9
5/1/2014	1884.39	1888.59	1878.04	1883.68	3416740000	1883.68	4121.25	4149.56	4105.61	4127.45	2077040000	4127.45
4/30/2014	1877.1	1885.2	1872.69	1883.95	3779230000	1883.95	4085.19	4116.14	4070.63	4114.56	2151400000	4114.56
4/29/2014	1870.78	1880.6	1870.78	1878.33	3647820000	1878.33	4089.51	4111.45	4070.25	4103.54	1911240000	4103.54
4/28/2014	1865	1877.01	1850.61	1869.43	4034680000	1869.43	4091.81	4111.59	4014.17	4074.4	2348320000	4074.4
4/25/2014	1877.72	1877.72	1859.7	1863.4	3213020000	1863.4	4125.16	4126.98	4068.1	4075.56	2087140000	4075.56
4/24/2014	1881.97	1884.06	1870.24	1878.61	3191830000	1878.61	4174.61	4177.16	4107.52	4148.34	2130870000	4148.34
4/23/2014	1879.32	1879.75	1873.91	1875.39	3085720000	1875.39	4160.9	4161.44	4125.41	4126.97	1794760000	4126.97
4/22/2014	1872.57	1884.89	1872.57	1879.55	3215440000	1879.55	4132.06	4170.72	4131.61	4161.46	1875930000	4161.46
4/21/2014	1865.79	1871.89	1863.18	1871.89	2642500000	1871.89	4105.37	4121.55	4081.91	4121.55	1544440000	4121.55
4/17/2014	1861.73	1869.63	1856.72	1864.85	3341430000	1864.85	4080.3	4110.46	4064.7	4095.52	1954720000	4095.52
4/16/2014	1846.01	1862.31	1846.01	1862.31	3155080000	1862.31	4066.82	4086.28	4038.81	4086.23	1863110000	4086.23
4/15/2014	1831.45	1844.02	1816.29	1842.98	3736440000	1842.98	4032.63	4054.8	3946.03	4034.16	2413110000	4034.16
4/14/2014	1818.18	1834.19	1815.8	1830.61	3111540000	1830.61	4038.06	4050.79	3986.5	4022.69	1890480000	4022.69
4/11/2014	1830.65	1835.07	1814.36	1815.69	3743460000	1815.69	4015.07	4067.22	3991.64	3999.73	2264480000	3999.73
4/10/2014	1872.28	1872.53	1830.87	1833.08	3758780000	1833.08	4181.21	4182.61	4042.76	4054.11	2421210000	4054.11
4/9/2014	1852.64	1872.43	1852.38	1872.18	3308650000	1872.18	4129.63	4185.19	4121.17	4183.9	1957560000	4183.9
4/8/2014	1845.48	1854.95	1837.49	1851.96	3721450000	1851.96	4085.18	4120.24	4066.11	4112.99	2198900000	4112.99
4/7/2014	1863.92	1864.04	1841.48	1845.04	3801540000	1845.04	4110.92	4133.68	4052.14	4079.75	2554680000	4079.75
4/4/2014	1890.25	1897.28	1863.26	1865.09	3583750000	1865.09	4263.94	4267.06	4118.71	4127.73	2621270000	4127.73
4/3/2014	1891.43	1893.8	1882.65	1888.77	3055600000	1888.77	4282.18	4284.69	4216.57	4237.74	2067370000	4237.74
4/2/2014	1886.61	1893.17	1883.79	1890.9	3131660000	1890.9	4281.61	4286.09	4258.86	4276.46	2187100000	4276.46
4/1/2014	1873.96	1885.84	1873.96	1885.52	3336190000	1885.52	4219.87	4268.2	4218.77	4268.04	2153130000	4268.04
3/31/2014	1859.16	1875.18	1859.16	1872.34	3274300000	1872.34	4185.63	4212.97	4180.54	4198.99	2090850000	4198.99
3/28/2014	1850.07	1866.63	1850.07	1857.62	2955520000	1857.62	4163.18	4203.49	4144.69	4155.76	2029840000	4155.76
3/27/2014	1852.11	1855.55	1842.11	1849.04	3733430000	1849.04	4169.35	4186.13	4131.81	4151.23	2270650000	4151.23
3/26/2014	1867.09	1875.92	1852.56	1852.56	3480850000	1852.56	4254.98	4263.07	4173.58	4173.58	2455460000	4173.58
3/25/2014	1859.48	1871.87	1855.96	1865.62	3200560000	1865.62	4252.65	4274.32	4203.64	4234.27	2270760000	4234.27
3/24/2014	1867.67	1873.34	1849.69	1857.44	3409000000	1857.44	4289.49	4289.49	4190.61	4226.39	2434650000	4226.39
3/21/2014	1874.53	1883.97	1863.46	1866.52	5270710000	1866.52	4339.9	4344.39	4268.34	4276.79	3245740000	4276.79
3/20/2014	1860.09	1873.49	1854.63	1872.01	3327540000	1872.01	4297.99	4329.61	4287.41	4319.29	1847270000	4319.29
3/19/2014	1872.25	1874.14	1850.35	1860.77	3289210000	1860.77	4331.46	4334.3	4283.54	4307.6	1992750000	4307.6
3/18/2014	1858.92	1873.76	1858.92	1872.25	2930190000	1872.25	4286.22	4334.66	4284.11	4333.31	1962890000	4333.31
3/17/2014	1842.81	1862.3	1842.81	1858.83	2860490000	1858.83	4274.22	4301.28	4273.01	4279.95	1810410000	4279.95
3/14/2014	1845.07	1852.44	1839.57	1841.13	3285460000	1841.13	4250.45	4272.34	4241.94	4245.4	2196890000	4245.4
3/13/2014	1869.06	1874.4	1841.86	1846.34	3670990000	1846.34	4338.26	4339.9	4242.95	4260.42	2383600000	4260.42
3/12/2014	1866.15	1868.38	1854.38	1868.2	3270860000	1868.2	4288.6	4323.33	4270.22	4323.33	2131880000	4323.33
3/11/2014	1878.26	1882.35	1863.88	1867.63	3392400000	1867.63	4342.93	4354.43	4295.47	4307.19	2477780000	4307.19
3/10/2014	1877.86	1877.87	1867.04	1877.17	3021350000	1877.17	4332.62	4339.93	4307.84	4334.45	2111610000	4334.45
3/7/2014	1878.52	1883.57	1870.56	1878.04	3564740000	1878.04	4370.98	4371.39	4319.15	4336.22	2175560000	4336.22
3/6/2014	1874.18	1881.94	1874.18	1877.03	3360450000	1877.03	4368.81	4371.71	4341	4352.13	2136260000	4352.13
3/5/2014	1874.05	1876.53	1871.11	1873.81	3392990000	1873.81	4352.76	4362.5	4344.15	4357.97	2215980000	4357.97
3/4/2014	1849.23	1876.23	1849.23	1873.91	3765770000	1873.91	4327.85	4357.21	4327.54	4351.97	2477850000	4351.97
3/3/2014	1857.68	1857.68	1834.44	1845.73	3428220000	1845.73	4261.42	4284.15	4239.65	4277.3	2077500000	4277.3
2/28/2014	1855.12	1867.92	1847.67	1859.45	3917450000	1859.45	4323.52	4342.59	4275.61	4308.12	2617730000	4308.12
2/27/2014	1844.9	1854.53	1841.13	1854.29	3547460000	1854.29	4291.47	4322.46	4284.78	4318.93	2049160000	4318.93
2/26/2014	1845.79	1852.65	1840.66	1845.16	3716730000	1845.16	4300.45	4316.82	4278.54	4292.06	2108270000	4292.06
2/25/2014	1847.66	1852.91	1840.19	1845.12	3515560000	1845.12	4298.48	4307.51	4275.8	4287.59	2137150000	4287.59
2/24/2014	1836.78	1858.71	1836.78	1847.61	4014530000	1847.61	4273.32	4311.13	4272.11	4292.97	2161300000	4292.97
2/21/2014	1841.07	1846.13	1835.6	1836.25	3403880000	1836.25	4282.17	4284.85	4261.63	4263.41	2138250000	4263.41
2/20/2014	1829.24	1842.79	1824.58	1839.78	3404980000	1839.78	4241.46	4272.34	4226.75	4267.55	1992780000	4267.55
2/19/2014	1838.9	1847.5	1826.99	1828.75	3661570000	1828.75	4260.74	4274.29	4232.38	4237.95	1956720000	4237.95
2/18/2014	1839.03	1842.87	1835.01	1840.76	3421110000	1840.76	4253.71	4277.33	4243.56	4272.78	1886210000	4272.78
2/14/2014	1828.46	1841.65	1825.59	1838.63	3114750000	1838.63	4237	4250.91	4225.75	4244.02	1881510000	4244.02
2/13/2014	1814.82	1830.25	1809.22	1829.83	3289510000	1829.83	4171.58	4240.67	4170.47	4240.67	2249990000	4240.67
2/12/2014	1820.12	1826.55	1815.97	1819.26	3326380000	1819.26	4196.85	4212.61	4190.39	4201.29	2035890000	4201.29
2/11/2014	1800.45	1823.54	1800.41	1819.75	3699380000	1819.75	4154.66	4198.51	4153.1	4191.05	1993950000	4191.05
2/10/2014	1796.2	1799.94	1791.83	1799.84	3312160000	1799.84	4125.12	4148.3	4122.61	4148.17	1811970000	4148.17
2/7/2014	1776.01	1798.03	1776.01	1797.02	3775990000	1797.02	4081.82	4126.51	4069.93	4125.86	2055850000	4125.86
2/6/2014	1752.99	1774.06	1752.99	1773.43	3825410000	1773.43	4022.66	4064.06	4022.17	4057.12	1942700000	4057.12
2/5/2014	1753.38	1755.79	1737.92	1751.64	3984290000	1751.64	4015.5	4026.28	3968.19	4011.55	2168360000	4011.55
2/4/2014	1743.82	1758.73	1743.82	1755.2	4068410000	1755.2	4019.44	4044.2	4004.58	4031.52	2173360000	4031.52
2/3/2014	1782.68	1784.83	1739.66	1741.89	4726040000	1741.89	4105.06	4113.55	3989.95	3996.96	2617030000	3996.96
1/31/2014	1790.88	1793.88	1772.26	1782.59	4059690000	1782.59	4068.63	4124.92	4067.61	4103.88	2300570000	4103.88
1/30/2014	1777.17	1798.77	1777.17	1794.19	3547510000	1794.19	4098.81	4135.84	4094.17	4123.13	2168410000	4123.13
1/29/2014	1790.15	1790.15	1770.45	1774.2	3964020000	1774.2	4060.61	4091.27	4044.76	4051.43	2231850000	4051.43
1/28/2014	1783	1793.87	1779.49	1792.5	3437830000	1792.5	4067.86	4099.81	4067.69	4097.96	2091180000	4097.96
